State,Airport,OPID,A_Type,Type_ENG,Species,Damage,AC_Mass,Num_ENGS,Month,Year,Time,Height,Speed,Phase,Sky,Precip,Birds_Seen,Birds_Struck,Size
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2014,,4000,210,Approach,No Cloud,None,,1,
MD,KBWI,UAL,A-320,D,Gulls,0,4,2,4,2014,Day,0,,Take-off run,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Common grackle,0,4,2,3,2014,Day,400,130,Approach,No Cloud,None,Over 100,2 to 10,Small
MD,KBWI,TRS,B-737-700,D,Canada goose,0,4,2,11,2013,Day,1500,200,Climb,No Cloud,None,1,1,Large
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,11,2013,Night,600,132,Approach,No Cloud,None,1,1,Medium
MD,KBWI,UAL,A-319,D,American robin,0,4,2,11,2013,Night,2000,,Approach,Some Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2013,Day,300,135,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2013,Night,2500,170,Approach,No Cloud,,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,11,2013,Night,1500,150,Approach,No Cloud,None,,1,Small
MD,KBWI,AWE,B-757-200,D,Unknown bird,0,4,2,10,2013,Night,,,Descent,No Cloud,None,1,1,Small
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,10,2013,Night,2500,220,Approach,No Cloud,None,,1,Small
MD,KESN,BUS,LEARJET-45,D,Unknown bird,0,3,2,10,2013,Night,2500,220,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Mourning dove,0,4,2,10,2013,Day,0,90,Take-off run,No Cloud,None,11 to 100,2 to 10,Small
MD,KHGR,BUS,BE-300 KING,C,Unknown bird,0,1,2,10,2013,Day,15300,160,Climb,No Cloud,None,,1,Small
MD,KBWI,UAL,A-319,D,Mourning dove,0,4,2,10,2013,Dawn,0,,Take-off run,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Gulls,1,4,2,10,2013,Day,700,155,Approach,No Cloud,None,11 to 100,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2013,Night,1350,200,Climb,No Cloud,None,,1,
MD,KMTN,PHM,EC135,F,Unknown bird,0,2,2,10,2013,Night,1600,120,Climb,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2013,Night,2000,170,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,10,2013,Day,300,145,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,AWE,A-320,D,Unknown bird,0,4,2,10,2013,Night,2800,,Approach,No Cloud,None,,1,Medium
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,10,2013,Night,5500,250,Approach,No Cloud,None,,1,Medium
MD,KHGR,BUS,PA-31 NAVAJO,A,House sparrow,0,2,2,10,2013,Day,100,130,Climb,No Cloud,None,1,1,Small
MD,KHGR,BUS,BE-200 KING,C,Killdeer,0,2,2,9,2013,Day,200,200,Climb,No Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2013,Day,300,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Common nighthawk,0,4,2,9,2013,,,,Approach,,,,1,Small
MD,KCGS,BUS,C-172,A,Unknown bird,1,1,1,9,2013,Day,800,110,Approach,Some Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2013,Day,10,155,Climb,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,American golden-plover,0,4,2,9,2013,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2013,Day,4000,200,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2013,Day,1800,200,Approach,Overcast,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,9,2013,Day,100,,Climb,No Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2013,Night,30,170,Climb,No Cloud,None,1,1,Small
MD,KFDK,BUS,CL-601/604,D,Unknown bird,0,3,2,9,2013,Day,0,120,Landing Roll,Some Cloud,None,11 to 100,1,Small
MD,KBWI,UAL,B-737-900,D,Unknown bird,0,4,2,9,2013,Night,1900,200,Approach,No Cloud,None,1,1,Small
MD,KBWI,DAL,A-320,D,Bald eagle,1,4,2,9,2013,Day,3000,,Approach,Some Cloud,None,1,1,Large
MD,KFDK,WML,LEARJET-60,D,Unknown bird,0,2,2,8,2013,Day,0,120,Take-off run,Overcast,None,2 to 10,1,Small
MD,W32,BUS,CIRRUS SR 20/22,A,White-tailed deer,0,1,1,8,2013,Night,0,30,Landing Roll,Some Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Mourning dove,0,4,2,8,2013,Day,2,136,Approach,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,8,2013,Night,50,130,Approach,Some Cloud,None,1,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Night,100,150,Climb,Some Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Day,11000,261,Descent,No Cloud,None,,1,
MD,KBWI,AWE,A-320,D,European starling,0,4,2,8,2013,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,TRS,B-737-500,D,Mourning dove,0,4,2,8,2013,Day,0,,Landing Roll,Some Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Dusk,300,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,8,2013,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Night,2500,195,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Day,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Mourning dove,0,4,2,8,2013,Day,0,100,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2013,Day,0,100,Take-off run,No Cloud,None,,1,
MD,KBWI,AAL,B-737-800,D,Barn swallow,0,4,2,7,2013,Day,0,,Take-off run,Overcast,None,,1,Small
MD,KBWI,DAL,MD-90-30,D,American kestrel,0,4,2,7,2013,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,American kestrel,0,4,2,7,2013,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,7,2013,Day,0,143,Landing Roll,Some Cloud,None,1,1,Small
MD,KFDK,NSH,HAWKER-SDLY HS125,B,Unknown bird,1,3,2,7,2013,Day,0,130,Take-off run,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,7,2013,Day,1000,140,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2013,Day,50,160,Climb,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2013,Night,2500,210,Climb,Some Cloud,None,,1,Small
MD,KHGR,AAY,MD-83,D,Unknown bird,0,4,2,7,2013,Day,75,140,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2013,Day,100,136,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2013,Day,30,130,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Barn swallow,0,4,2,6,2013,Day,100,135,Approach,Some Cloud,None,2 to 10,1,Small
MD,KFME,BUS,CIRRUS SR 20/22,A,White-tailed deer,1,1,1,6,2013,Night,0,65,Landing Roll,No Cloud,None,2 to 10,1,Large
MD,KBWI,BUS,BA-125-800,D,Unknown bird,0,3,2,6,2013,Day,3000,,Approach,No Cloud,None,1,1,
MD,KBWI,DAL,DC-9-30,D,European starling,0,4,2,6,2013,Day,0,,Landing Roll,No Cloud,,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2013,Day,50,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,CPZ,EMB-170,D,European starling,0,4,2,6,2013,Day,0,,Take-off run,Overcast,Rain,11 to 100,11-100,Small
MD,KDMW,SWA,B-737-700,D,Unknown bird,0,4,2,6,2013,Day,90,145,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2013,Day,0,130,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2013,Night,4000,230,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2013,Day,1350,160,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2013,Day,800,190,Climb,No Cloud,None,1,1,Small
MD,KBWI,AWE,A-320,D,Unknown bird,0,4,2,5,2013,Dawn,100,144,Approach,Some Cloud,Rain,,1,Small
MD,KBWI,AWE,A-319,D,European starling,0,4,2,5,2013,Night,50,130,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2013,Day,1000,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2013,Night,3000,190,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2013,Night,5000,240,Climb,Overcast,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2013,Night,600,140,Approach,No Cloud,None,,1,Small
MD,2W6,GOV,AEROS SA365,F,Unknown bird,1,2,2,5,2013,Night,1000,100,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,5,2013,Night,0,175,Take-off run,Overcast,Rain,,1,Medium
MD,KBWI,DAL,A-320,D,Unknown bird,0,4,2,5,2013,Night,950,,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,ACA,DHC8 DASH 8,C,European starling,0,3,2,5,2013,Day,0,,Landing Roll,Overcast,Rain,1,1,Small
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,4,2013,Night,,,Approach,No Cloud,None,,1,
MD,KFDK,BUS,RKWL CMDR114,A,Canada goose,1,1,1,4,2013,Day,2000,150,Climb,No Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2013,Day,100,140,Climb,Some Cloud,None,1,1,Small
MD,KMTN,BUS,BE-400 BJET,D,Herring gull,0,2,2,4,2013,Day,0,,Landing Roll,Overcast,Rain,,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Ring-billed gull,0,4,2,4,2013,Day,10,135,Approach,Overcast,Rain,2 to 10,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2013,Night,1000,130,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,4,2013,Night,1200,140,Approach,No Cloud,None,2 to 10,1,Medium
MD,KBWI,AWE,A-319,D,Unknown bird,0,4,2,4,2013,Night,2000,180,Approach,No Cloud,None,,1,Small
MD,KFME,BUS,SOCATA TB-20,A,Unknown bird,1,1,1,3,2013,Day,1400,135,Approach,Some Cloud,None,1,1,Medium
MD,KBWI,AWE,A-320,D,Unknown bird,0,4,2,3,2013,Day,200,165,Climb,Some Cloud,None,1,1,Small
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,3,2013,Night,20,130,Approach,,,1,1,Medium
MD,2W6,GOV,AEROS SA365,F,Turkey vulture,0,2,2,3,2013,Day,1600,120,Approach,No Cloud,None,2 to 10,1,Large
MD,MD71,PHM,EC135,F,Canada goose,0,2,2,3,2013,Night,700,80,Approach,Overcast,None,2 to 10,1,Large
MD,KVKX,BUS,PA-34 SENECA,A,Unknown bird,0,1,2,2,2013,Night,1500,110,Approach,Some Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,1,2013,Day,2000,170,Approach,No Cloud,None,,1,Medium
MD,2W6,BUS,C-172,A,Brown pelican,0,1,1,1,2013,Day,0,50,Take-off run,Some Cloud,None,1,1,Large
MD,KBWI,JZA,DHC8 DASH 8,C,Red-shouldered hawk,0,3,2,11,2012,Day,0,,Take-off run,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,1,4,2,11,2012,Day,500,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,AWE,B-757-200,D,American crow,0,4,2,11,2012,Dawn,600,277,Climb,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2012,Night,3000,210,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2012,Day,3000,210,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2012,Night,2000,250,Climb,No Cloud,None,,1,Medium
MD,KBWI,AWE,A-319,D,Unknown bird,0,4,2,11,2012,Night,1500,170,Approach,No Cloud,None,,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,11,2012,Night,1850,200,Approach,No Cloud,None,1,1,Medium
MD,KBWI,UCA,DHC8 DASH 8,C,Herring gull,1,3,2,10,2012,Day,3000,170,Approach,Overcast,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Dark-eyed junco,0,4,2,10,2012,Night,1000,175,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,American robin,0,4,2,10,2012,Night,9000,245,Climb,No Cloud,None,,1,Small
MD,KMTN,PHM,EC135,F,Unknown bird,0,2,2,10,2012,Night,300,70,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Turkey vulture,1,4,2,10,2012,Day,1200,145,Approach,Some Cloud,None,2 to 10,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2012,Night,10,150,Climb,No Cloud,None,1,1,Medium
MD,KBWI,BUS,DA-2000,D,Mourning dove,0,3,2,10,2012,Dusk,0,75,Take-off run,No Cloud,None,11 to 100,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2012,,1000,120,Approach,No Cloud,None,1,1,Small
MD,KSBY,PDT,DHC8 DASH 8,C,American kestrel,0,3,2,10,2012,Day,0,,Landing Roll,Overcast,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,1,4,2,9,2012,Night,3000,250,Approach,Some Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2012,Night,2500,210,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2012,,200,140,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2012,Night,1350,170,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2012,Night,1700,180,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2012,Night,4000,250,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2012,Night,5700,250,Approach,No Cloud,None,1,1,Medium
MD,MD71,PHM,EC135,F,Unknown bird,0,2,2,9,2012,,900,120,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Microbats,0,4,2,9,2012,Dusk,,,Approach,No Cloud,None,,1,Small
MD,KBWI,DAL,A-320,D,Unknown bird,0,4,2,9,2012,Night,5000,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,1,4,2,9,2012,Day,2500,220,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2012,Night,500,136,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2012,,4000,220,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2012,Day,200,135,Approach,No Cloud,None,1,1,Small
MD,2W6,BUS,C-172,A,Unknown bird,1,1,1,8,2012,Day,0,60,Landing Roll,Some Cloud,None,2 to 10,1,Small
MD,KBWI,DAL,B-757-200,D,Barn swallow,0,4,2,8,2012,Day,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2012,Day,100,150,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2012,Day,0,,Landing Roll,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2012,Day,1500,146,Approach,No Cloud,None,,1,Small
MD,KBWI,UAL,B-737-800,D,European starling,0,4,2,8,2012,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,8,2012,Day,0,110,Landing Roll,Overcast,None,2 to 10,2 to 10,Small
MD,KBWI,DAL,B-737-800,D,Unknown bird,0,4,2,8,2012,Day,50,148,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Barn swallow,0,4,2,8,2012,Day,20,140,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2012,Day,2300,220,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2012,Day,200,130,Approach,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,European starling,0,4,2,8,2012,Day,0,120,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2012,Day,1000,165,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,8,2012,Day,0,120,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,7,2012,Day,500,130,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2012,Day,0,130,Landing Roll,No Cloud,None,2 to 10,1,Small
MD,KBWI,TRS,B-717-200,D,Sparrows,0,4,2,7,2012,Day,0,,Landing Roll,Overcast,None,,1,Small
MD,KCGE,BUS,C-182 SKYLAN,A,Mourning dove,0,1,1,7,2012,Day,10,65,Approach,Overcast,"Fog, Rain",11 to 100,1,Small
MD,KBWI,BUS,HAWKER 800,D,European starling,0,3,2,7,2012,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KHGR,UNK,CITATION EXL,D,Barn swallow,0,3,2,7,2012,Day,200,120,Approach,No Cloud,None,11 to 100,1,Small
MD,KHGR,UNK,BE-50 TWIN BONANZA,A,Barn swallow,0,2,2,7,2012,Day,150,110,Climb,No Cloud,None,11 to 100,1,Small
MD,KHGR,UNK,PA-28,A,Barn swallow,0,1,1,7,2012,Day,100,90,Climb,No Cloud,None,11 to 100,1,Small
MD,KBWI,AAL,MD-83,D,Unknown bird,0,4,2,7,2012,Day,1000,200,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2012,Day,100,140,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,UAL,B-757-200,D,Red-tailed hawk,0,4,2,7,2012,Day,0,,Take-off run,No Cloud,None,,1,Medium
MD,KFME,BUS,PA-28,A,White-tailed deer,1,1,1,7,2012,Day,0,,Landing Roll,,,1,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2012,Day,200,131,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,BAW,B-767-300,D,European starling,0,4,2,6,2012,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,DAL,MD-88,D,European starling,0,4,2,6,2012,Day,0,,Landing Roll,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,6,2012,Day,0,,Landing Roll,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,6,2012,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2012,Day,10,,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2012,Day,300,145,Approach,No Cloud,None,1,1,Small
MD,KBWI,BUS,CL-601/604,D,Cedar waxwing,0,3,2,5,2012,Dusk,4000,250,Approach,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2012,Day,2800,200,Climb,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2012,Day,0,95,Take-off run,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2012,Day,2000,170,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2012,Night,50,,Approach,No Cloud,,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2012,Night,2500,160,Approach,Some Cloud,Rain,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2012,Night,1500,150,Approach,Some Cloud,None,1,1,Small
MD,KBWI,JBU,EMB-190,D,Unknown bird,0,4,2,5,2012,Day,20,140,Approach,Overcast,None,,1,
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2012,Night,2000,210,Approach,No Cloud,None,,1,
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,4,2012,Dawn,800,147,Approach,Some Cloud,Rain,,1,Small
MD,KBWI,JZA,DHC8 DASH 8,C,European starling,0,3,2,4,2012,Day,0,,Landing Roll,,,,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,4,2012,Day,2,145,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2012,Day,200,150,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2012,Day,0,150,Take-off run,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2012,Day,0,130,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2012,Day,2000,250,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2012,Day,4000,250,Approach,Some Cloud,Fog,1,1,Medium
MD,KBWI,PDT,DHC8 DASH 8,C,Unknown bird,1,3,2,3,2012,Day,,,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Long-tailed duck,1,4,2,3,2012,Night,1800,200,Climb,,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2012,Day,800,135,Approach,No Cloud,None,2 to 10,1,Large
MD,KBWI,BUS,GULFSTREAM 200,D,Herring gull,0,3,2,3,2012,Day,100,,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,1,2012,Day,0,100,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,DAL,MD-90-30,D,Unknown bird,0,4,2,1,2012,Day,2000,180,Approach,Some Cloud,None,2 to 10,1,
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,1,2012,Day,0,135,Take-off run,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,12,2011,Night,0,130,Landing Roll,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Tundra swan,1,4,2,11,2011,Night,1900,165,Approach,No Cloud,None,11 to 100,2 to 10,Large
MD,KHGR,BUS,BE-300 KING,C,Unknown bird,0,1,2,11,2011,Day,0,80,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,1,4,2,11,2011,Night,5000,250,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2011,Night,142,130,Approach,No Cloud,None,,1,Small
MD,KBWI,AWE,B-737-300,D,Unknown bird,0,4,2,11,2011,Night,2500,170,Approach,No Cloud,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2011,Night,5300,230,Climb,No Cloud,None,1,1,Medium
MD,KBWI,AWE,B-737-400,D,Red fox,0,4,2,11,2011,Night,0,,Take-off run,No Cloud,None,,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2011,Night,4000,170,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Night,1500,138,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Double-crested cormorant,1,4,2,10,2011,Day,2650,210,Approach,Overcast,None,2 to 10,1,Large
MD,KBWI,AWE,B-737-400,D,Unknown bird,0,4,2,10,2011,Day,100,150,Approach,Some Cloud,,1,1,Small
MD,KFDK,BUS,CIRRUS SR 20/22,A,White-tailed deer,0,1,1,10,2011,Night,0,,Landing Roll,,,,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2011,Night,400,135,Approach,No Cloud,None,1,1,Small
MD,KESN,BUS,GULFAERO IV,D,Gulls,0,4,2,10,2011,Day,20,130,Climb,No Cloud,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Night,7000,250,Climb,Some Cloud,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Day,1850,180,Approach,Overcast,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Day,1500,220,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Night,1000,140,Approach,No Cloud,,,1,Small
MD,KBWI,SWA,B-737-700,D,Eastern meadowlark,0,4,2,10,2011,Day,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Night,8500,250,Climb,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2011,Night,1500,160,Approach,No Cloud,None,,1,Small
MD,KMTN,PHM,EC135,F,Unknown bird,0,2,2,10,2011,Night,1000,120,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2011,Night,500,140,Approach,Some Cloud,None,,1,Small
